Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
172633,2.073445163,-1.096834675,-0.161480631,-0.654876828,-1.062526951,0.384585966,-1.405436857,0.096934774,0.158259509,0.799830533,-1.415542674,0.242082596,1.908954404,-0.708634422,1.317442893,-0.283176805,-0.998433414,1.911654439,-1.148570831,-0.364795444,-0.138953631,0.105176224,0.252514883,0.112316966,-0.585428622,0.600619921,0.015426114,-0.02048426,45.9,0
172635,-2.044240492,1.615674009,0.454193316,-1.02393984,-0.657865727,0.029349735,-0.506140093,1.247855115,-0.17986459,-0.493439163,0.537897211,1.415884191,0.806317556,0.407700183,-0.636681895,0.833703927,-0.504673538,0.21290644,0.054865912,-0.036402902,-0.077389059,-0.379238413,0.088817058,0.773577704,-0.327628572,0.197415612,-0.376478232,-0.190747746,12,0
172635,-1.3412329,1.154403207,-0.537754444,-0.497294011,0.078345074,-0.946455361,0.888041594,-0.109722286,0.473841837,-0.168979879,-1.089483175,0.40004293,0.053918363,0.15617264,-0.426908337,-0.467384796,-0.223423549,-0.67045156,0.041146805,-0.601598966,-0.135077181,-0.222069095,0.024599102,-0.093352163,-0.326447854,-0.693182169,-1.235735738,-0.544242595,52.47,0
172638,-2.521886769,1.720516116,-0.890966554,4.516690234,0.103393602,0.410172791,2.650894549,-0.619516267,-2.625263932,2.078729774,-1.08692733,-0.91030555,0.330326799,0.693578842,0.409545017,-0.755566718,0.450093626,-0.265878573,1.626823417,-1.053307234,-0.027683858,1.03862692,-0.592358863,0.038390131,1.155201183,0.856058754,-0.970222925,-0.698046765,302.1,0
172639,-0.905963453,1.710245138,1.93426665,4.190227344,-0.388519583,1.635517955,0.135317604,0.65700629,-2.429091193,1.198952015,0.401253876,0.304542337,1.215028016,0.267737423,0.574810547,0.604859405,-0.247058293,1.068749636,1.285152791,0.20166969,0.31174806,0.806357918,-0.298090309,-0.363943023,0.19807506,0.563901512,-0.096580756,-0.003358048,100.2,0
172640,-0.465722574,1.555168037,-0.3363802,1.007450658,0.584743588,-0.866662257,1.119869086,0.118309171,-0.868947383,-0.237603522,-1.191345379,0.186109938,0.038852315,0.758962026,-0.384440771,-1.103240646,0.348961553,-0.355742041,0.745780629,-0.025294078,0.162838379,0.675183915,-0.221984895,0.009259131,0.061361843,-0.373634573,0.313890259,0.182115015,17.3,0
172640,-0.394201256,-0.302858265,-1.899550487,-1.422866153,1.574954236,4.054420011,0.50189084,1.352358282,0.518553621,-1.249440588,-0.692908131,0.556960571,-0.233639614,0.471331309,-0.325354449,-0.202811703,-0.443048686,-0.334312666,-0.218819969,0.239080519,0.061167448,-0.312032466,1.22368394,0.592390165,-2.074228187,-1.420358161,0.236338892,0.330814034,271.79,0
172642,-11.94697623,9.772659543,-8.00623727,-2.498595785,-4.22951955,-1.320039445,-3.259765927,5.05995555,4.870092647,8.57050387,-0.927452609,2.663530926,1.025505264,1.041784594,-0.908015128,0.966396084,0.426146637,-0.107050663,-0.535565268,3.468418515,-0.95797653,-1.529034599,0.838688851,-1.249172355,1.714495065,0.314622783,2.112848047,1.234407784,10.74,0
172642,-0.536064922,0.562832483,-0.008391743,-0.581344787,0.276562772,-1.220086217,0.743951981,-0.057902419,0.725101574,0.117307702,-1.555095793,-1.569903082,-3.081209761,0.608138157,-0.000790106,0.085515658,-0.310495725,-0.337859623,-0.002706883,-0.237206278,-0.3641398,-0.850068636,0.316233209,-0.207318187,-0.477136701,0.163040508,0.263791683,0.110287213,8.82,0
172645,1.960220683,-0.428128969,-0.545320436,0.181987501,-0.171943342,0.494204486,-0.714335442,0.178979447,1.083530802,-0.041044069,0.49614463,1.50449707,1.072486355,-0.22522672,-0.204798995,0.327426825,-0.935976441,0.672216056,0.16055258,-0.104813484,0.22842374,0.889533626,0.078825358,0.270682572,-0.031566247,-0.23688638,0.041139545,-0.042016559,12.99,0
172647,-1.075264224,0.303259365,2.915713673,4.92696146,-0.529491822,2.314772591,-0.915228164,0.522723035,0.009626658,1.328230589,-2.095100107,-0.332695335,0.139125322,-1.396835962,-1.031465089,-0.345170086,0.583224135,0.472342623,1.570376808,-0.060647231,0.119268052,0.898726006,-0.249135505,0.80165059,-0.53454597,0.479559326,-0.06454095,0.314479516,92.05,0
172648,1.895399159,-0.666513413,-0.61932323,0.328291572,-0.39704387,0.191515468,-0.629989956,0.059751922,1.23764008,-0.044814154,-1.319348593,0.322021998,0.504455884,-0.333138938,0.452394117,0.416546192,-0.629466584,0.073247231,-0.176180238,-0.004255804,0.17356637,0.559649058,0.08950279,0.335105661,-0.231467561,0.558310469,-0.032177253,-0.032960956,74.99,0
172648,-0.933604853,0.585378915,1.03325357,-0.36551579,0.034521225,-0.176295815,0.141981462,0.44964462,0.019205991,-1.169857971,-1.623828507,0.347606727,0.841984365,0.077114298,0.526568264,0.262217208,-0.524369845,0.240522306,0.605783454,0.073378567,-0.063434988,-0.377622735,-0.02747665,-0.676655059,-0.175667421,-0.493790703,0.028230782,0.03598096,50,0
172649,0.105595528,0.978335947,-0.522443027,-0.74865584,1.24603545,-0.232928689,0.85370423,0.06316336,-0.347273835,-0.681747155,0.809095453,0.706506735,0.418890572,-0.922711663,-0.913011088,0.553363545,0.01595001,0.254804035,0.12305351,0.065458704,-0.302004088,-0.730980196,0.039618601,0.129327797,-0.402811318,0.120911737,0.223923721,0.071273393,0.89,0
172650,1.653631052,-0.513255751,-2.15673598,1.21966681,0.710409887,-0.090589597,0.679705186,-0.154234271,0.052623455,0.352158475,0.17320536,0.425376885,-0.969375949,0.882666572,-1.033890296,-0.320945782,-0.519011929,0.152859483,0.19347591,0.100605736,0.174374858,0.181310644,-0.196528078,0.214063066,0.411098739,-0.530896516,-0.065594932,-0.037701112,202.24,0
172651,-0.191427549,-0.442245766,0.043107947,-2.428748592,-0.824574891,-1.110331989,-0.529286329,0.20341438,-2.069244784,0.689864938,-1.610993451,-1.106902534,0.17564234,-0.094638669,-0.798286015,-0.474780595,0.501914485,0.130483128,-0.294809171,-0.473480406,0.037562325,0.378357601,0.111738645,-0.133621847,-1.024790904,-0.337444653,0.135210491,0.142805293,15,0
172652,-1.386042213,-1.334088867,-0.54334205,0.522416323,1.416636865,-1.928262134,-0.445361256,0.323717143,0.283799015,-0.767359615,-1.479200626,0.403872511,-0.17442778,0.548474006,-0.51548908,-0.622555739,0.117650867,-0.212606901,0.480719508,0.32994668,0.242502309,0.055233757,-0.022885755,-0.085022024,-0.160338841,-0.322505758,-0.061099174,-0.401238043,24,0
172652,-2.734349613,0.115404891,-1.246985337,-1.471630018,1.558667032,-1.552622593,1.305006873,0.421446193,-1.475434699,-1.558121657,0.512728704,1.160515896,0.256229379,1.432642934,-1.747255014,-0.11632829,-0.458757773,-0.034396086,-0.719710698,-0.091402975,0.508750655,0.751184933,-0.903766042,0.897164402,1.704415656,0.313671177,-0.441428119,-0.37197097,76,0
172652,-2.16573325,0.843005386,1.204723796,-0.121640965,0.112345905,1.064931997,-0.13925054,1.267207072,-0.518984859,-1.481521222,-0.624850293,0.596223919,0.431871429,0.474131259,0.920926889,-0.063993149,0.199717412,-0.983239422,-2.472119731,-0.462680189,0.410676108,1.011144855,-0.15358615,-0.966284083,0.632381681,-0.434474568,-0.176141155,-0.22966699,50,0
172652,-2.833640739,-1.178146046,1.514827935,-2.057474434,0.831432318,0.366752861,-0.626233855,1.007483773,1.155894025,-1.967481172,-0.757385393,1.067785735,0.18615617,-0.421197794,-0.456638019,-0.704065619,0.590671941,-1.984220157,-1.61249955,-0.060312999,-0.128904834,-0.329502942,0.118462929,-0.987793305,0.357460341,0.45097313,0.033820058,-0.007538122,45,0
172653,-0.294487747,0.960361116,-0.880661447,0.946303148,2.125939576,0.052207644,1.068576553,-0.168163726,-0.642873637,-0.420292494,1.10815905,0.320111209,0.882107243,-2.269693675,0.22117677,0.635063355,0.869357535,1.304766775,0.829148888,0.306328422,-0.429517936,-0.89095428,0.13168596,-0.454936977,0.25455011,-0.745536343,-0.00281365,-0.184276346,38.1,0
172655,1.958286698,-0.195858117,-1.49402272,0.739018041,0.234127034,-0.24025555,-0.037995239,-0.089613269,1.158940271,-0.67241546,-1.202969094,0.612359528,0.239070466,-1.625531292,-1.526281035,-0.298670718,1.055925371,-0.555936193,0.58110649,-0.073005588,-0.445192136,-0.975869114,0.226211338,0.414537226,-0.115171058,0.258150043,-0.039310151,-0.02306661,43.09,0
172658,1.547974178,-0.649568091,-1.847686574,0.646965328,-0.096655892,-1.08534293,0.491017055,-0.371932637,0.872821111,-0.982041394,-0.349091777,0.771485379,0.75765021,-1.558672528,-0.142703704,-0.069397393,1.071159529,-0.11065355,-0.005155739,0.358818477,-0.088008433,-0.488774635,-0.039812061,-0.163360734,-0.130376633,-0.109956717,-0.043892941,0.021674663,252.85,0
172658,-0.65102392,-0.365974374,1.812514909,-3.066686383,-0.99115867,-0.518829389,-0.363033984,0.191277445,-2.001525044,0.807562136,0.273427342,-1.40392069,-1.542436076,-0.182946743,-1.179829035,-0.037156076,0.111247002,0.762550331,-0.526533188,-0.339081242,-0.162076927,-0.073476056,-0.368054152,0.005134491,0.554323169,-0.138092921,0.266317513,0.098189218,3.3,0
172659,-0.635918954,1.118942985,0.166430977,-0.715808157,0.861436374,-0.394810373,1.02129425,-0.41093481,0.085111593,0.514171234,1.00093588,0.382461992,-0.261062485,0.194452435,0.08164813,-0.326078304,-0.792680291,0.597007623,0.391624502,0.054250409,0.326295116,0.988802659,-0.354447447,0.792354215,0.289519027,-0.167821157,-0.596439781,-0.118359287,0.89,0
172659,-0.287508362,1.137674185,-0.421723241,-0.750797214,0.818791727,-0.595452856,1.025842674,-0.116242904,0.382034009,0.189266899,1.070040597,-0.062810989,-1.254884121,-0.939764395,-0.760955314,0.42529137,0.102953823,0.316345087,-0.035152129,0.263412153,-0.413717178,-0.805416463,0.115153461,0.623013383,-0.424450445,0.072752997,0.272466765,-0.034326038,15.67,0
172660,1.786325852,-0.38973948,-0.817163434,1.247809868,-0.184970194,-0.13274526,-0.165447792,0.033820609,0.558074191,0.350017475,0.382901839,0.613010696,-0.630125095,0.457605125,-0.345339001,0.33488039,-0.823526076,0.507652277,-0.147283852,-0.118748842,0.123584727,0.286509218,0.050191386,-0.433841099,-0.054955575,-0.657182297,0.014365254,-0.03841929,91.2,0
172662,1.881520881,1.192581654,-1.740005536,3.96040325,1.282431563,-0.164267438,0.404689557,-0.033758416,-1.450297982,0.444523881,1.201379809,0.375957222,0.650914942,-2.491122811,-1.321806616,1.878476937,1.028849469,0.822784179,-1.380333713,-0.148699908,-0.384278249,-1.057652182,0.248409272,-0.762209196,-0.21885946,-0.333817567,0.001098468,0.004852892,4.73,0
172663,-2.315752576,2.385633088,-1.558893347,-0.709030017,-1.095134687,-1.158746324,-0.599705116,1.722890141,-0.102803498,0.11617584,0.229155543,1.137621234,-0.592527797,1.447965582,-1.117372627,0.523502537,0.054660519,-0.104158351,0.035416677,-0.013273536,-0.167221347,-0.642129041,0.320711387,0.033782329,-0.258157265,0.144705894,0.166016716,0.071390168,9.23,0
172663,0.350357479,0.294277578,1.098545397,-0.025816458,-0.561684206,-0.191016521,-0.405302148,-0.803628764,0.868562531,-0.647429388,-1.14775114,0.156423533,-0.194186166,-0.059580657,0.496701708,-0.013201923,-0.375145295,0.377789101,-0.088542552,-0.260985884,0.99650707,0.607651933,-0.295464669,0.011079315,0.76983881,-0.00205976,0.235519857,0.25385996,7.71,0
172665,-1.107642031,1.18869065,1.126616541,0.191009462,-0.748875205,1.023729196,-1.585120727,-1.457420168,0.602547097,-0.370153634,-0.143962914,0.628076236,-0.464463094,0.16509711,-0.274169924,1.180598259,-0.932229764,1.436290082,-0.735660092,-0.828837622,2.684858529,0.308345866,0.258116365,-0.548003064,-0.493519015,-0.628467403,0.150128974,0.016900357,0.01,0
172670,-0.922035701,0.96375731,-0.487798038,-0.481523241,0.2370671,-1.093726396,0.717203876,0.239738635,0.252291,-1.573359659,-0.77788119,0.127659521,-0.131103396,-1.335731894,-0.468584323,0.120071712,1.165842686,0.088702368,-0.163655127,-0.105646723,-0.214513178,-0.510773516,-0.198654873,-0.195001219,0.25327367,-0.068419564,0.049508226,-0.089060613,69.32,0
172670,1.939794913,-0.969790557,-0.587017056,-1.309403277,-1.126184893,-0.986735008,-0.619530112,-0.14370891,2.387881512,-0.995527803,-0.736618398,0.788915412,0.061652248,-0.149520921,1.089281623,-0.542340907,-0.197893916,0.215365331,0.480935779,-0.094239241,0.285527472,1.056615672,0.023113867,0.058599101,-0.057561856,-0.06617182,0.031899548,-0.035789388,59.85,0
172672,-0.366164542,0.799378,-0.013566675,0.711752393,1.278933614,-1.006325659,0.806989108,-0.070480897,-0.809596806,-0.553694785,1.109080869,0.167467421,-0.455759594,-0.520265133,-0.148907559,0.289260478,0.238381489,1.2345653,-0.281563969,-0.0057915,0.437985974,1.200885751,-0.166572608,-0.081755159,-0.434108331,-0.490442771,0.230615237,0.245114681,15,0
172672,-0.189280382,0.648549925,0.269742648,-1.114153618,1.015185477,-0.774927914,1.048222744,-0.141831142,-0.487143273,-0.621375997,0.461225514,1.121083499,0.665921756,0.198946252,-1.589190156,0.329388471,-1.043369688,-0.25710939,-0.179085529,-0.142890452,-0.090575704,-0.25276184,0.082939956,-0.321876952,-0.993199828,-0.05689627,0.146461257,0.212853666,5.99,0
172672,-0.559977267,-0.099708704,0.43671769,-1.454849376,0.586137895,1.385620573,1.09918464,0.153881205,-1.394732514,0.342414683,0.966135162,0.147584971,-0.341591987,0.375423665,0.486052589,-2.602804751,0.365362302,0.245314156,-0.988247651,-0.059859461,-0.445992729,-0.688610401,0.292228885,-1.612247441,-0.360365089,-0.433376239,0.220343551,-0.034175035,154.32,0
172672,-0.010157132,0.818319539,0.35000337,-0.690458555,0.458354908,-0.761731401,0.900742038,-0.043324934,-0.319966742,-0.252099228,0.907546859,0.904072395,-0.036756276,0.308145245,-1.068920784,0.017295098,-0.575562852,-0.376786593,0.101676223,-0.035178871,-0.197377741,-0.414860011,0.071673222,0.012656567,-0.544155042,0.120554294,0.247336372,0.087546384,2.58,0
172673,2.063324466,0.059999378,-1.660491014,0.418015048,0.359251805,-0.590742492,-0.071423481,-0.127684263,0.712112938,-0.45626088,-0.715980678,-0.108312428,-0.090468067,-1.143283758,0.471929514,0.497817532,0.553309922,0.161876331,-0.193265379,-0.15670091,-0.119161774,-0.194730217,0.190050104,0.335060993,-0.134212527,0.431391915,-0.045793041,-0.028077319,2.35,0
172674,0.432580732,-1.384913008,0.099774854,-3.19277206,1.163461693,4.178260394,-1.519679976,0.963365951,-1.269743268,1.198913096,-0.443391679,-1.0782682,0.376448748,-1.009991556,0.310238777,-0.431396482,0.179015915,0.331413368,-0.187749406,-0.118456802,-0.06559362,0.340966813,0.256225247,0.668965718,-1.159949704,-0.308191337,0.058888181,-0.096243989,30.6,0
172674,2.036579181,-0.053676459,-1.064685699,0.424131262,-0.114090356,-1.201755572,0.238315171,-0.36908397,0.459237129,0.051597822,-0.642708271,0.723555583,0.594047549,0.17362133,-0.017046609,-0.13088315,-0.314678641,-0.934769708,0.134978441,-0.163921037,-0.274601364,-0.661071827,0.323335507,0.061476526,-0.286512523,0.192201987,-0.069754965,-0.056412493,14.99,0
172675,-0.392415252,-0.305783917,-0.952097576,-0.370059058,2.158886332,-2.876539986,0.992906364,-0.574800181,-0.679477184,-0.356646265,-0.490160428,0.46084208,0.360670232,0.591190783,-0.930171801,-0.787210738,-0.182005271,-0.878999582,-0.640334482,0.074373818,0.442548005,1.059497281,-0.112435149,0.57942431,0.471197439,0.86233458,-0.201799363,-0.086905148,2,0
172676,1.915474499,-0.217018849,-0.521731043,1.2744297,-0.124714893,0.351640288,-0.50227602,0.170470279,0.773668382,0.280499517,0.54060882,1.202145791,0.075328883,-0.023488087,-1.020958517,-0.021295956,-0.580013175,0.446564803,-0.18776313,-0.229786684,0.259944153,1.013752335,0.060779602,0.726831402,0.154690277,-0.4805884,0.047439265,-0.042786013,5.9,0
172676,-0.765619847,0.614561409,-0.409792619,-0.34270174,0.259707098,-1.323441196,0.642990462,0.287590116,0.170001353,-1.927783204,-0.902402605,-0.373472597,-1.040276332,-1.214669499,-0.436186767,0.242250832,1.318272296,0.373333934,-0.125901142,-0.03538103,-0.123521505,-0.600396296,0.017024605,-0.116770319,0.214874622,-0.08508539,-0.155997548,-0.108183934,75.91,0
172679,-0.745449285,0.351712848,1.747600639,-0.291429761,1.010630955,0.53511901,0.253961295,0.02377425,0.52254557,-0.51443415,-1.678461918,-0.057948159,0.636852167,-0.742948265,0.045152796,0.804808714,-1.418300612,0.425968934,-1.084576307,-0.156242724,0.03205726,0.313789097,-0.288321698,0.000463032,-0.262744335,-0.897991121,-0.036162268,-0.074272609,17,0
172681,1.906371171,0.348051117,-0.045249943,3.674543949,0.167548981,0.666406468,-0.415951106,0.07514945,-0.492460803,1.362543195,-1.707562286,0.196335406,1.46768014,-0.47430495,-0.425809056,1.332158224,-1.248928013,0.126496727,-1.654007247,-0.174450356,0.236121808,0.842513155,0.041662348,-0.693542069,-0.053421684,0.143882068,0.021093636,-0.037098109,9.99,0
172682,1.896128087,0.668121481,-0.851862526,3.820146605,0.566866207,-0.485940472,0.579556113,-0.292021934,-1.225735426,1.435101234,-1.048476108,0.21376222,0.667035083,0.237237762,-1.074624349,0.569014522,-0.699218042,-0.880164748,-1.357952954,-0.209621849,-0.122086059,-0.339227296,0.20698896,0.013203128,-0.023134624,-0.183272056,-0.050450483,-0.045053164,29.99,0
172684,-0.705534832,0.849786901,1.624210903,0.550398018,1.194552607,0.148359987,0.991873587,-0.144776219,-1.795849592,0.533149248,0.300970341,-0.099305133,0.256567164,-0.183051256,-1.580343141,0.957046078,-0.949507238,-0.109106562,-0.58368538,0.115370679,0.194741881,0.642642831,-0.624584053,-0.312309751,0.534426484,2.587526924,-0.34680748,-0.22074262,2.9,0
172685,1.833999572,-0.736089936,-0.483200808,0.12739185,-0.058899539,1.49223731,-1.074432191,0.615661388,1.160177127,0.059985199,0.85712282,0.698576339,-0.804255545,0.174887144,0.593933917,-0.254987739,0.047805266,-0.702943191,-0.954994038,-0.322001263,0.262334222,1.014347447,0.198022026,-1.46751336,-0.514582094,0.677573632,0.023793747,-0.074305943,11.5,0
172687,0.032155406,-0.265547164,-0.482853546,0.247509274,1.60995274,-1.266364354,0.191334945,-0.432632632,0.468208974,0.579563728,-1.316780551,0.095504603,0.540627523,-0.146149499,0.236854174,-0.36716974,-0.443325975,-0.495339022,1.189346511,-0.017514827,-0.324686117,-0.428807696,0.083894218,-0.617848444,-1.31637066,0.184178202,0.158652258,-0.160018757,1.29,0
172687,0.091747018,1.01663379,-0.324007003,-0.642156254,0.972413056,-0.488909395,0.885389189,0.032665388,-0.373908463,-0.684463555,1.23096505,0.829916645,0.270765298,-0.882533033,-0.942585106,0.416350587,0.194541234,0.104335316,-0.059198339,0.039889408,-0.272905545,-0.645283369,0.096580575,0.61161852,-0.470365833,0.091108165,0.224904932,0.07548539,1.98,0
172688,2.001831331,0.570452887,-2.364605061,1.455708247,1.169516743,-0.85571109,0.792066456,-0.412883458,-0.086355532,-0.412382191,-0.40643923,0.737102724,1.169241841,-1.282984282,-0.470643225,-0.258346013,0.87891346,-0.100880022,-0.402979548,-0.091051494,-0.018417184,0.181531344,-0.039636706,0.51964015,0.537884831,-0.521880085,0.004387865,-0.016896349,27.08,0
172688,-0.973245325,0.365459216,0.544880827,-0.01874973,0.823959837,-1.830568638,1.632718121,-0.26393083,-0.343031165,-0.894438027,-0.8207455,-0.60993225,-2.288177794,0.762907257,-1.462934922,-0.445705999,-0.25132288,-0.677450648,-1.835802185,-0.208682284,0.221750655,0.353157295,0.037998497,0.798246404,0.261837341,-0.820848126,0.052708986,0.161392494,89.9,0
172690,-0.617552169,0.680036408,-0.35701214,-0.893924499,1.154230793,-0.254760796,1.330579398,-0.383612911,0.381532188,0.369784928,-1.26798488,0.37239744,1.288856977,-0.528406551,-0.322356814,0.022720637,-0.907154123,-0.663913811,0.158077648,0.345592501,-0.452694483,-0.70686335,0.001616388,0.059650963,-0.240963798,0.132260933,0.338593918,0.065223948,89.99,0
172691,-3.12964654,3.154269295,-2.131755586,-1.406694427,-0.255714172,-0.465658896,-0.038440069,1.15203295,1.266457109,2.369251268,-0.256528918,1.1443151,0.634161293,0.207807746,-0.99548944,0.481589447,-0.761574269,-0.020189555,0.29657666,1.046241436,-0.50579739,-0.861127061,0.134933856,-1.135407599,0.196246818,0.209138903,0.736432992,0.32548482,8.96,0
172691,-2.645515468,-3.197322355,1.223393626,0.357956333,1.863907012,-1.196415868,-0.367646256,0.107590939,0.710615878,-0.614218775,-1.386524704,-1.022994688,-1.387654742,0.170089375,1.300455846,0.129650264,-0.621446946,0.990166567,0.114218719,1.348409139,0.592990143,0.515768144,0.930396739,0.505316438,0.170897056,-0.208073356,-0.227068042,-0.002561967,318.75,0
172693,0.160607591,0.78098182,0.159440717,-0.790576797,0.96508383,-0.575202619,1.270653294,-0.402949464,0.028634168,-0.23796311,-1.280458299,0.243234596,0.874079782,-0.284571639,-0.35821863,-0.06466552,-0.755041831,-0.726669418,0.104132726,0.121860505,-0.337105544,-0.588164621,-0.03340127,-0.70119775,-0.406954919,0.15546466,0.087186058,-0.130819903,13.98,0
172693,-0.857687664,0.29094518,-2.391447859,-0.315457434,-0.01445453,-1.765594566,2.671779102,-0.51125746,-0.740175254,-0.384639568,-0.723774522,0.471334334,0.517863071,0.868294513,-1.042918814,-0.703124357,-0.101658756,-0.724594134,-0.405675815,-0.280514047,0.484050291,1.826574922,0.862395377,0.586088667,-1.036144824,0.659765413,0.436364652,0.173491578,307.88,0
172694,-0.816767838,1.295381094,-1.336395046,-0.290016605,0.87702793,-0.639749552,1.637289565,0.031619766,-1.334510437,-1.075689006,1.065118309,0.716362496,0.380555252,-0.420082575,-1.088048357,-0.121209076,0.858278029,0.500645915,0.601819505,-0.052537251,0.240530345,0.61524117,-0.269590456,0.767657487,0.139595792,0.669905216,-0.13954943,0.060389961,127.69,0
172695,2.045872898,-1.206968215,0.748907179,-0.524481832,-2.295782943,-0.930936022,-1.64916725,0.030429322,0.62271049,0.690670844,-0.123586659,-0.310834609,-0.045539676,-0.768534162,0.589696102,1.410082381,0.240432754,-0.938454689,-0.155566155,-0.05733325,0.48248785,1.476745916,0.307057997,0.958799368,-0.549334447,-0.147996624,0.055248229,-0.022282109,12.5,0
172695,2.279192505,-1.615599908,-2.361881214,-2.597055616,1.167009251,3.432654811,-1.623689806,0.798637006,-1.403745457,1.594133367,-0.219445511,-0.722471898,0.315261491,-0.205284052,0.187603819,-0.708177764,0.435666308,-0.287236973,-0.259490814,-0.355896647,-0.167571823,-0.075401551,0.264611112,0.687099946,-0.129723345,-0.140728347,0.027906037,-0.057034725,19,0
172696,-0.481671694,1.579297007,-1.284154306,-0.083524339,0.097815382,-1.421216282,0.265490442,0.528140064,-0.307906281,-1.331942831,-1.005149794,-0.263474105,-0.359711969,-0.228576985,0.677595528,0.359084119,0.823060833,0.916911802,-0.128536489,-0.380578365,0.388981198,0.93101914,-0.114447522,-0.196205076,-0.350532415,-0.156168434,-0.242230952,-0.000289759,2.32,0
172699,1.019594185,-1.95647271,-1.43126799,0.539726917,-0.499994585,0.301250977,0.326078602,-0.062474843,1.121288357,-0.403164957,-0.090502986,1.230073663,0.367172654,0.173776724,-0.563205862,0.24639676,-0.88579337,0.368107786,0.810865544,0.849979194,-0.081893929,-1.202749374,-0.182683477,-1.075678793,-0.417647775,-1.080841694,-0.049143718,0.039077882,521.9,0
172700,-1.2697207,1.55550371,0.131330308,-1.065235529,0.107396873,-0.307147611,0.001854111,0.678312623,0.459492948,-1.409373443,-1.749021093,-0.335998618,0.015537763,-1.098655475,0.473233569,1.015378743,0.23316594,0.805932428,0.11505816,-0.095321623,-0.254000484,-0.744357759,-0.155461526,-1.143491959,-0.1368771,-0.245316565,-0.315735607,-0.135901678,0.77,0
172700,1.661170156,-0.776158514,-0.641424612,0.373345632,-0.503213736,-0.187081595,-0.217115611,-0.029741005,0.84255413,-0.085991828,0.700721603,1.519639792,0.881897407,0.068250766,-0.106755602,0.454024402,-0.959484308,0.282055788,0.341769021,0.174745164,-0.093154674,-0.490797884,0.179926789,-0.428101519,-0.448986763,-0.678428215,0.000638827,-0.015737799,169.29,0
172700,1.690720477,-0.120616961,-0.299329243,3.698812877,0.190588955,1.137962712,-0.405898594,0.186784045,-0.307411879,1.29677007,-2.004073488,-0.196384609,0.80846892,-0.418867162,-0.530816068,1.419129235,-1.240122324,0.331440534,-1.520027045,0.058640318,0.254056006,0.573102427,-0.020923532,0.038307906,-0.094680163,0.082680619,-0.009127123,-0.009874512,128.92,0
172700,-0.682254589,1.071898211,-0.023905971,-0.738242477,0.60090571,-0.729367927,0.626958739,0.336485697,-0.342862624,-0.721119779,-1.261431244,0.100112725,-0.033071184,0.484007406,-0.377800532,0.03280677,-0.272864692,-0.5801145,0.065676891,-0.054007778,-0.190373996,-0.594392423,0.078913607,0.658295272,-0.552961489,0.107365714,0.226083903,0.156534489,1.5,0
172701,2.018104616,0.073226138,-1.615154041,0.35105813,0.333905363,-0.676284234,0.050474029,-0.071027939,0.302728282,-0.193919555,1.206862993,0.611616576,-0.589935389,-0.52969849,-0.45001495,0.48341111,0.321520225,0.192469752,0.275351619,-0.184897763,-0.306645857,-0.841767925,0.356772683,0.655111765,-0.331463416,0.144351698,-0.069820031,-0.039844801,1.98,0
172703,0.081339304,1.014673043,-0.10609486,-0.421917532,0.72084676,-0.914371431,1.107958421,-0.268971342,-0.212855198,-0.333443237,-0.409182061,0.588378486,0.979230203,0.233544363,0.409205392,-0.625310595,-0.371334034,-0.132220043,-0.163855252,0.066089175,0.407356307,1.457682354,-0.04858999,1.153249875,-0.797592993,-0.27688904,0.514156182,0.334811136,7.99,0
172703,2.141611255,-0.96913902,-0.652943941,-0.902773127,-0.821081256,-0.264356042,-0.970696935,-0.087421349,-0.008249226,0.692198154,-0.752591041,-0.060035293,1.163185389,-0.679609157,0.174043399,1.113692499,0.071130016,-1.272341875,0.419949303,0.087368222,0.335042779,1.032939093,0.136959741,0.66539659,-0.104843908,-0.115774757,0.01137953,-0.037788935,29,0
172704,-1.034517107,0.015311515,-0.870532965,-4.267053995,2.062859919,3.145857587,-0.21535696,1.462705818,1.167351297,-2.132952709,-0.307153621,0.66170498,-0.289781255,0.388488861,0.440528382,0.086353485,-0.743689386,-0.279580814,-0.679592114,-0.006052309,-0.0956258,-0.484040133,0.22139876,0.662252493,-0.425484711,-0.78072387,0.285122004,0.147287635,58.42,0
172704,0.470193812,-1.619055653,-2.25842745,4.44071865,0.202024096,-0.4582433,1.970564797,-0.665302557,-1.630736925,1.133310305,-1.029078388,0.361727002,1.109385085,0.524056431,-1.30180235,0.272105954,-0.560613754,-0.72380843,-1.611998526,1.347241461,0.603016088,0.104952393,-0.716836144,0.121688252,0.170587169,0.08256743,-0.218941514,0.070954943,787.95,0
172705,-3.720457139,3.879489475,-2.560774508,-2.177371094,0.495871871,-1.247784978,1.337622441,0.014269355,2.705118353,4.838133574,0.980976573,-0.109975367,-1.849300067,-0.010986636,-0.37958866,-0.832022326,-0.698889516,-0.035950173,-0.394264766,2.001429382,-0.235633642,0.579972185,-0.017147248,0.647609435,0.405238533,0.059624861,1.596482026,0.717827428,0.92,0
